["Port 1","LEFT"]
["Port 2","LEFT"]
["Port 3","RIGHT"]
["Port 4","RIGHT"]
("Port 1","mode 1",1,"Port 1",1,"transmission")
(22, 3)
2.2011193685756241e+14 5.7829409441875826e-03 2.4404819575465719e+00
2.2106966597785303e+14 1.1016754083641302e-02 2.8624601646077359e+00
2.2202739509814366e+14 8.1725060780264945e-03 3.3252909614220654e+00
2.2298512421843428e+14 6.0283056893507684e-04 5.1739578281129264e+00
2.2394285333872491e+14 5.5462527332695803e-03 7.1853094903861328e+00
2.2490058245901553e+14 4.3709575040581190e-03 7.6888468203961162e+00
2.2585831157930616e+14 3.0232783677200202e-04 4.5932704234074349e+00
2.2681604069959678e+14 2.1462701733835255e-03 5.5356931878115949e+00
2.2777376981988741e+14 1.2715843970816196e-03 8.4154747401637344e+00
2.2873149894017803e+14 5.2228438049096619e-03 9.3256714348395615e+00
2.2918744246397328e+14 1.8371522648953922e-03 1.0438913236941016e+01
2.2923328453667334e+14 1.4246957422241492e-03 1.0339199643847545e+01
2.2968922806046862e+14 4.9414044736738553e-03 9.9571642802690370e+00
2.3064695718075925e+14 1.4653079218740475e-03 1.1787282601280973e+01
2.3160468630104988e+14 4.4831106930648930e-03 1.3604787926326344e+01
2.3256241542134050e+14 4.3004475900514788e-03 1.4324101077469470e+01
2.3352014454163112e+14 8.1548042935482951e-04 1.5493739473701330e+01
2.3447787366192175e+14 2.3507215424400187e-03 1.8537667689658758e+01
2.3543560278221238e+14 2.0644257181468050e-03 1.9758843161941559e+01
2.3639333190250300e+14 2.9262247358178110e-03 2.1893961225221080e+01
2.3735106102279362e+14 4.5690762488125704e-03 2.2990310422428735e+01
2.3830879014308425e+14 3.4982873126453702e-03 2.4204759394811198e+01
