["Port 1","LEFT"]
["Port 2","LEFT"]
["Port 3","RIGHT"]
["Port 4","RIGHT"]
("Port 1","mode 1",1,"Port 1",1,"transmission")
(22, 3)
2.3735106102279362e+14 6.4692360083269513e-05 3.4092842370647482e+01
2.3830879014308425e+14 2.2355407660125287e-04 3.1164192716639146e+01
("Port 4","mode 1",1,"Port 4",1,"transmission")
(22, 3)
2.2011193685756241e+14 1.1625339603361696e-03 -5.5571411806010118e-01
2.2106966597785303e+14 1.1811471745295983e-03 2.2936457083043540e+00
2.2202739509814366e+14 1.0159497218396763e-03 4.4132260280020965e+00
2.2298512421843428e+14 1.4318450570313529e-03 7.2770806333542959e+00
2.2394285333872491e+14 1.8698591537429615e-03 8.7827680586357033e+00
2.2490058245901553e+14 1.1870837256596697e-03 9.3541332468407337e+00
2.2585831157930616e+14 1.8023448278715844e-03 9.8775370291371427e+00
2.2681604069959678e+14 1.9426641876249928e-03 1.1386818091634035e+01
2.2777376981988741e+14 1.3796411068206576e-03 1.3299295662655480e+01
2.2873149894017803e+14 6.9301041460702946e-04 1.5812946791462336e+01
2.2918744246397328e+14 7.4935560552402388e-04 1.7298572274942902e+01
2.2923328453667334e+14 7.7110729239529931e-04 1.7426604724877926e+01
2.2968922806046862e+14 9.9248926994665622e-04 1.8465708281590498e+01
2.3064695718075925e+14 8.9770326358281770e-04 1.9786624781043557e+01
2.3160468630104988e+14 1.0415435442399947e-03 1.9984289245433654e+01
2.3256241542134050e+14 1.9859558584727549e-03 2.1150928539588701e+01
2.3352014454163112e+14 2.3967325407307518e-03 2.2706940887265915e+01
2.3447787366192175e+14 1.9552392576231681e-03 2.4181347708601340e+01
2.3543560278221238e+14 8.4367852406098585e-04 2.4925386272673880e+01
2.3639333190250300e+14 1.2421552804743094e-03 2.4960963037375588e+01
2.3735106102279362e+14 1.1629453608038101e-03 2.6189147444499284e+01
2.3830879014308425e+14 1.6595224543057251e-04 2.6555569227527620e+01
