["port 1","LEFT"]
["port 2","LEFT"]
["port 3","RIGHT"]
["port 4","RIGHT"]
("port 1","mode 1",1,"port 1",1,"transmission")
(22, 3)
2.2298512421843428e+14 6.7787338572396116e-01 -7.5219108292865471e+00
2.2394285333872491e+14 6.8361039562462855e-01 -9.6516203975433115e+00
2.2490058245901553e+14 6.8903841049409509e-01 -1.1780256725422101e+01
2.2585831157930616e+14 6.9421795814722831e-01 -1.3905958767320909e+01
2.2681604069959678e+14 6.9938278930839093e-01 -1.6028124440718010e+01
2.2777376981988741e+14 7.0410465145054335e-01 -1.8147528368178076e+01
2.2873149894017803e+14 7.0816352231040691e-01 -2.0264106271375709e+01
2.2918744246397331e+14 7.0945211206212355e-01 -1.8280153195407102e+01
2.2923328453667338e+14 7.0966248216832484e-01 -1.8080664323467488e+01
2.2968922806046866e+14 7.1171421284829062e-01 -1.6094992742169438e+01
2.3064695718075928e+14 7.1423818914637049e-01 -1.8206607120500394e+01
2.3160468630104991e+14 7.1562722095981235e-01 -2.0314635031561313e+01
2.3256241542134053e+14 7.1710764932993598e-01 -2.2419708471648622e+01
2.3352014454163116e+14 7.1833404748074314e-01 -2.4524064978339030e+01
2.3447787366192178e+14 7.1764754542527198e-01 -2.6626529229769403e+01
2.3543560278221241e+14 7.1628549728406832e-01 -2.8723923158249946e+01
2.3639333190250303e+14 7.1649858645035214e-01 -3.0818391297099744e+01
2.3735106102279366e+14 7.1607845199357001e-01 -3.2913899215713698e+01
2.3830879014308428e+14 7.1202486351429739e-01 -3.5006805218773266e+01
("port 4","mode 1",1,"port 3",1,"transmission")
(22, 3)
2.2011193685756241e+14 5.5943941536213187e-03 -2.0540250644397484e+00
2.2106966597785303e+14 6.4198451363659424e-03 -1.9777276929201231e+00
2.2202739509814366e+14 5.1338427867019688e-03 -1.6370400310945215e+00
2.2298512421843428e+14 3.1665513088560901e-03 -1.9221967629400067e+00
2.2394285333872491e+14 4.6280412616141933e-03 -1.9822696682146412e+00
2.2490058245901553e+14 4.2894650776167430e-03 -1.4529488752581619e+00
2.2585831157930616e+14 2.0876027877127991e-03 -1.2313611426052942e+00
2.2681604069959678e+14 2.0751469609424002e-03 -1.7978332112676945e+00
2.2777376981988741e+14 2.5876811243619800e-03 -1.3356755951298560e+00
2.2873149894017803e+14 1.6164170838681943e-03 -6.0918384535664183e-01
2.2918744246397331e+14 3.2017264730796929e-04 -1.9960841558194171e+00
2.2923328453667338e+14 4.2366920878063324e-04 -1.4879192360860145e+00
2.2968922806046866e+14 1.0513447475138195e-04 -3.2201608585701097e-01
2.3064695718075928e+14 6.0012260547409157e-04 -1.9580805465299125e+00
2.3160468630104991e+14 5.6016753460130157e-04 -4.6576555117584989e-02
2.3256241542134053e+14 1.4937607151375332e-03 1.4457858287033085e+00
2.3352014454163116e+14 2.6023356926417065e-03 2.3591844203251293e+00
2.3447787366192178e+14 3.1164339602561871e-03 2.9604510224480678e+00
2.3543560278221241e+14 2.7625487775546167e-03 2.9293680766054369e+00
2.3639333190250303e+14 4.5502785506639333e-03 2.8062422982672595e+00
2.3735106102279366e+14 7.1482910282377934e-03 3.2816054799279146e+00
2.3830879014308428e+14 8.3004108116246974e-03 3.7247443311258657e+00
("port 4","mode 1",1,"port 4",1,"transmission")
(22, 3)
2.2011193685756241e+14 3.9040281135734457e-03 -1.8816678910992497e+00
2.2106966597785303e+14 3.6353653582579084e-03 -1.8982829730124215e+00
2.2202739509814366e+14 3.1644287934557698e-03 -1.2141507257555999e+00
2.2298512421843428e+14 1.6695339374151624e-03 -4.4154777626520696e-02
2.2394285333872491e+14 1.4203982584876887e-03 2.2291168941955966e+00
2.2490058245901553e+14 1.8578704032238178e-03 3.4124067801269518e+00
2.2585831157930616e+14 9.6797447514561711e-04 4.1883057498790786e+00
2.2681604069959678e+14 4.9549708748636615e-04 2.6505312468217173e+00
2.2777376981988741e+14 1.1748344538515330e-03 3.1237322027523144e+00
2.2873149894017803e+14 1.0108132782091330e-03 3.6915266030284513e+00
2.2918744246397331e+14 1.7664494670845716e-03 8.6996047037463620e-01
2.2923328453667338e+14 1.8484156951018356e-03 1.0683342463491377e+00
2.2968922806046866e+14 7.3428072523287681e-04 3.3835035623514829e+00
2.3064695718075928e+14 1.1785515191178142e-03 3.1901450338960942e+00
2.3160468630104991e+14 1.3088937828200516e-03 3.6244922421425732e+00
2.3256241542134053e+14 1.2942007469320964e-03 3.9073147340676684e+00
2.3352014454163116e+14 1.8099315358095351e-03 3.8451560628451551e+00
2.3447787366192178e+14 2.2114674775589606e-03 4.0648498172921066e+00
2.3543560278221241e+14 2.1145429135966407e-03 4.5757756247833825e+00
2.3639333190250303e+14 2.1532415453214670e-03 4.9979158595909183e+00
2.3735106102279366e+14 2.0439457276601367e-03 4.7000421938932888e+00
2.3830879014308428e+14 3.0108693614488793e-03 4.3143635892618013e+00
